collection_id,title,alternative1,alternative2,creator,contributor,contributor,contributor,contributor,contributor,contributor,contributor,contributor,subject,subject,subject,subject,subject,publicsher,date,format,identifier,language,right,description,degree,owner,update_at,created_at
2,การวิเคราะห์การจัดซื้อและการใช้หนังสือ สำนักวิทยบริการ มหาวิทยาลัยมหาสารคาม,The Analysis of book Acquisition and use in the Aacademic Resource Center at Mahasarakham University.,,ชลทิชา นารอง,น้ำลิน เทียมแก้ว,ผกานุช เหล่าพิเดช,รุ่งเรือง สิทธิจันทร์,,,,,,หนังสือ --การจัดซื้อ --วิจัย,ห้องสมุดและบริการของห้องสมุด --วิจัย,มหาวิทยาลัยมหาสารคาม --สำนักวิทยบริการ --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2560,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/10/Chonthicha_Narong60.pdf,tha,มหาวิทยาลัยมหาสารคาม,,,,,
2,การเสริมสร้างความสามารถในการเคลื่อนไหวร่างกายของผู้สูงอายุในศตวรรษที่ 21,การพัฒนาโปรแกรมการออกกำลังกาย “มวยพฤฒพลัง” เพื่อเสริมสร้างความสามารถทางกายของผู้สูงอายุ,การศึกษาสภาพสังคมประชากร ความสามารถทางกาย และสุขภาพจิตของผู้สูงอายุในศตวรรษที่ 21 จังหวัดสงขลา,ภิญโญ โชติรัตน์,วิไลพิน แก้วเพ็ง,ดำรงศักดิ์ แก้วเพ็ง,ธนิยา เยาดำ,,,,,,การเคลื่อนไหวบำบัดสำหรับผู้สูงอายุ --วิจัย,การพยาบาลผู้สูงอายุ --วิจัย,ผู้สูงอายุ --สุขภาพและอนามัย --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2566,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/01/Pinyo_Chotirat66.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับทุนอุดหนุนการวิจัยจากงบประมาณเงิน รายได้ประจำปีงบประมาณ พศ 2565 มหาวิทยาลัยทักษิณ,,,,
2,ประสิทธิ์ศักย์และความปลอดภัยของยาบาโคเฟนในการรักษาภาวะติดแอลกอฮอล์ : การวิเคราะห์อภิมานล่าสุดและการวิเคราะห์ถดถอย ,Efficacy and safety of baclofen for treatment of alcohol dependence: an updated meta-analysis and meta-regression study,,วิระพล ภิมาลย์,กฤษณี สระมุณี,บรรลือ สังข์ทอง,ไพจิตรา ชำนาญจิต,วริษฐา อนันต์วรปัญญา,,,,,การเลิกสุรา --วิจัย,บาโคลเฟน --วิจัย,ยา --การวิเคราะห์ --วิจัย,ยาคลายกล้ามเนื้อ --การวิเคราะห์การถดถอย --วิจัย,,มหาวิทยาลัยมหาสารคาม,2564,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/09/Wiraphon_Piman64.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณเงินรายได้ ประจำปีงบประมาณ 2564 มหาวิทยาลัยมหาสารคาม,,,,
2,ผลของการเพิ่มอุณหภูมิโดยรอบต่อการเปลี่ยนแปลงทางสรีรวิทยาความเครียดจากปฏิกิริยาออกซิเดชันไนตริกออกไซด์ความสามารถในการต้านอนุมูลอิสระทั้งหมดและการทำงานของไมโตคอนเดรียของปลานิล (Oreochromis niloticus),,,วรพล เองวานิช,วัชระ วิปัสสา,คณิต ชูคันหอม,ไพลิน จินากูล,รัตนตรัย ไชยสิงห์,,,,,ปฏิกิริยาเคมี --วิจัย,ปลานิล --การเลี้ยง --วิจัย,ปลานิล --วิจัย,ปลานิล --สรีรวิทยา --วิจัย,ไมโทคอนเดรีย --วิจัย,มหาวิทยาลัยมหาสารคาม,2567,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/02/Worapol_Engwanich67.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณรายได้ ประจำปีงบประมาณ 2567 มหาวิทยาลัยมหาสารคาม,,,,
2,รูปแบบการพัฒนาครูเพื่อพัฒนาน้องถิ่นโดยบูรณาการแนวคิดการเรียนรู้ที่เท่าทันต่อการเปลี่ยนแปลง (Visible learing) เครือข่ายภาคตะวันออกเฉียงเหนือตอนล่าง,A model of teacher development for local development that incorporates the idea of learning that adapts to changes (Visible learning) northeastern lower,,รังสรรค์ โฉมยา,อพันตรี พูลพุทธา,อัฐพล อินต๊ะเสนา,อารยา ปิยะกุล,,,,,,การพัฒนาบุคลากร --วิจัย,การพัฒนาการศึกษา --วิจัย,,,,มหาวิทยาลัยมหาสารคาม,2566,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/09/Rungson_Chomeya66.pdf,tha,มหาวิทยาลัยมหาสารคาม,,,,,
2,ศักยภาพการใช้ใบไชยาป่นเป็นแหล่งโปรตีนทดแทนกากถั่วเหลืองบางส่วนในสูตรอาหารสมดุลสำหรับปลาหมอไทย,The potential of chaya leaf meal as a protein source to partially substitute soybean meal in the balanced feed of climbing perch (Anabas testudineus),,ร่วมฤดี พานจันทร์,วันประเสริฐ ทุมพะลา,สุปราณี วิกรัยบูรณ์,ชนวรรณ โทวรรณา,นันทพร สุทธิ,ปิยะรัตน์ ศรีโนนทอง,,,,การเพาะเลี้ยงปลา --วิจัย,ไชยา (พืช) --วิจัย,ปลา --อาหาร --วิจัย,อาหารสัตว์ --วิจัย,อาหารสัตว์จากโปรตีนจากพืช --วิจัย,มหาวิทยาลัยมหาสารคาม,2566,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/01/Ruamruedee_Phanchan66.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณรายได้ ประจำปีงบประมาณ 2566 มหาวิทยาลัยมหาสารคาม,,,,
2,การศึกษาแนวทางการจัดการนวัตกรรมการผลิตและการแปรรูปพุทราเพื่อเพิ่มมูลค่าสินค้าของชุมชนบ้านโพน อำเภอคำม่วง จังหวัดกาฬสินธุ์,A study products innovation management on jujube processed for local value-added of Ban Phon community : Kham Muang District Kalasin Province,,สุกัญญา ดวงอุปมา,กรกนก ดลโสภณ,บุญครอง เรืองแสน,เพ็ญสิริ ภูวรกิจ,,,,,,การควบคุมการผลิต --วิจัย,การวางแผนการผลิต --วิจัย,พุทรา --การแปรรูป --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2562,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/04/Sukanya_Duanguppama62.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัยจากเครือข่ายบริหารการวิจัยและถ่ายทอดเทคโนโลยีสู่ชุมชน ภาคตะวันออกเฉียงเหนือตอนบนสำนักงานคณะกรรมการการอุดมศึกษา (สกอ) ประจำปีงบประมาณ 2561,,,,
2,การพัฒนาหลักสูตรท้องถิ่นดนตรีพื้นบ้านอีสานเรื่องการเป่าโหวด,The development of Isan folk music curriculum in whode playing,,ปิยพันธ์ แสนทวีสุข,วัชระ หอมหวล,ศราวุธ โชติจำรัส,สุทธิศักดิ์ แสนทวีสุข,สุพรรณี เหลือบุญชู,อนุชิต แสนทวีสุข,กานนท์ เวชกามา,,,ดนตรีพื้นบ้าน --หลักสูตร --วิจัย,ดนตรีพื้นบ้าน--ไทย (ภาคตะวันออกเฉียงเหนือ) --วิจัย ,โหวด --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2547,pdf,http://khoon.msu.ac.th/_dir/fulltext/full105/piyapan12105/titlepage.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับทุนสนับสนุนการวิจัยงบประมาณแผ่นดิน มหาวิทยาลัยมหาสารคาม ปี 2547,,,,
2,การศึกษาเพื่อพัฒนาการเรียนการสอนปฏิบัติการเคมี,study for development of chemistry laboratory learning,รายงานการวิจัยการศึกษาเพื่อพัฒนาการเรียนการสอนปฏิบัติการเคมี,เยาวลักษณ์ ศรีสุวรรณ์,เวียงทอง นุ่นภักดี,นวลใจ โคตรแสง,ธีรพล พรมโสภา,อนันต์ จุตโต,รัตน์ดาวรรณ นาศรีเคน,,,,เคมี --การศึกษาและการสอน --วิจัย,ปฏิบัติการเคมี --การศึกษาและการสอน --วิจัย,,,,มหาวิทยาลัยมหาสารคาม,2548,pdf,http://khoon.msu.ac.th/_dir/fulltext/fulltextman/full4/yaowalak11307/titlepage.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับทุนสนับสนุนจากงบประมาณรายได้คณะวิทยาศาสตร์ มหาวิทยาลัยมหาสารคาม ประจำปีการศึกษา 2548,,,,
2,การพัฒนาระบบงานสารบรรณโดยใช้โปรแกรม Electronic Document System (EDS),,,พงษ์เทพ เจริญศักดิ์,ชลทิชา นารอง,ศศิ กุลประภา,ขรรชัย กลิ่นผกา,สิริพร ไชยรัตน์,พิมลพรรณ ภูขมัง,,,,งานสารบรรณ --วิจัย,งานสารบรรณ --ฐานข้อมูล --วิจัย,อีดีเอส (โปรแกรมคอมพิวเตอร์) --วิจัย,อิเล็กทรอนิกส์ดอคคิวเมนท์ซีสเทม (โปรแกรมคอมพิวเตอร์) --วิจัย,,มหาวิทยาลัยมหาสารคาม,2551,pdf,http://khoon.msu.ac.th/_dir/fulltext/full134/pongtep131351/titlepage.pdf,tha,มหาวิทยาลัยมหาสารคาม,การศึกษานี้เป็นส่วนหนึ่งของโครงการอบรมสมรรถนะหลักผู้บริหารระดับกลาง มหาวิทยาลัยมหาสารคาม รุ่นที่ 2 จัดโดยกองแผนงาน มหาวิทยาลัยมหาสารคาม,,,,
2,การทบทวนวรรณกรรมอย่างเป็นระบบและวิเคราะห์อภิมานประสิทธิศักย์ของยาวารินิคลินในการรักษาภาวะติดแอลกอฮอล์ ,Systematic review and meta-analysis on efficacy of varenicline to treatment of alcohol dependence,,วิระพล ภิมาลย์,พีรศรัณย์ ไพฑูรย์,โรจนวัฒน์ สาขันธ์โคตร,กฤษณี สระมุณี,บรรลือ สังข์ทอง,,,,,การดื่มเครื่องดื่มที่มีแอลกอฮอล์ --วิจัย,คนดื่มสุรา --การรักษาด้วยยา --วิจัย,ผู้ติดสุรา --การรักษา --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2565,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/03/Wiraphol_Phimarn65.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณรายได้ ประจำปีงบประมาณ 2565 มหาวิทยาลัยมหาสารคาม,,,,
2,สารออกฤทธิ์ทางชีวภาพและฤทธิ์ทางชีวภาพในพืชสกุล Cornukaempferio ในประเทศไทย,Bioactive compounds and biological activities of Cornukaempferia in Thailand,,ธีระพันธ์ จำเริญพัฒน์,ปิยะพร แสนสุข,ศิริธร ศิริอมรพรรณ,สุรพล แสนสุข,,,,,,ขิง --วิจัย,สารออกฤทธิ์ทางชีวภาพ --วิจัย,สารออกฤทธิ์ทางชีวภาพจากพืช --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2559,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/11/Theeraphan_Chumroenphat59.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัยจากงบประมาณเงินรายได้ ประจำปีงบประมาณ 2559 มหาวิทยาลัยมหาสารคาม,,,,
2,ความหลากหลายของแมลงพาหะและความสัมพันธ์กับเชื้อก่อโรคลิวโคไซโตซูโนชิสในสัตว์ปีกในประเทศไทย,,,ไพโรจน์ ประมวล,คมกริช วงศ์ภาคำ,วิชัย ศรีสุขา,วีระชัย สายจันทา,อุบล ตังควานิช,,,,,แมลงพาหะนำโรค --วิจัย,ริ้น --การเกิดชนิดพันธุ์ใหม่ --วิจัย,ริ้น --พันธุศาสตร์ --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2564,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/03/Pairot_Pramual64.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนจากกองทุนส่งเสริม ววน ปีงบประมาณ 2564,,,,
2,ปัจจัยที่ส่งผลต่อสมรรถนะในการปฏิบัติงานของบุคลากรสายสนับสนุนบัณฑิตวิทยาลัย มหาวิทยาลัยมหาสารคาม,,,กนกนวล นรินยา,,,,,,,,,บุคลากรทางการศึกษา --วิจัย,สมรรถภาพในการทำงาน --วิจัย,มหาวิทยาลัยมหาสารคาม --บัณฑิตวิทยาลัย --วิจัย,,,บัณฑิตวิทยาลัย มหาวิทยาลัยมหาสารคาม,2562,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/06/Kanoknuan_Narinya62.pdf,tha,มหาวิทยาลัยมหาสารคาม,โครงการวิจัยนี้ได้รับการสนับสนุนการวิจัยงบประมาณเงินรายได้ ประจาปีงบประมาณ 2562 มหาวิทยาลัยมหาสารคาม,,,,
